STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,YEAR_HES_HES_006,Year,HHCOMP_HES_HES_006,Household composition,NZHEC_LEV_HES_HES_006,Expenditure category,MEASURE_HES_HES_006,Measure,OBS_VALUE,Observation value,OBS_STATUS,Observation status
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,61,All other households,10_2,"Primary, intermediate and secondary education",AV_WKLY_AMT,,7.70,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,61,All other households,10_2,"Primary, intermediate and secondary education",PER_HHLD_REP,,18.3,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,61,All other households,10_2,"Primary, intermediate and secondary education",SAMPLING_ERROR,,121,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,61,All other households,10_3,Tertiary and other post school education,AV_WKLY_AMT,,9.10,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,61,All other households,10_3,Tertiary and other post school education,PER_HHLD_REP,,8.9,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,61,All other households,10_3,Tertiary and other post school education,SAMPLING_ERROR,,75,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,61,All other households,10_4,Other educational fees,AV_WKLY_AMT,,3.50,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,61,All other households,10_4,Other educational fees,PER_HHLD_REP,,8.6,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,61,All other households,10_4,Other educational fees,SAMPLING_ERROR,,88,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,61,All other households,11,Miscellaneous goods and services,AV_WKLY_AMT,,108.20,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,61,All other households,11,Miscellaneous goods and services,PER_HHLD_REP,,98.6,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,61,All other households,11,Miscellaneous goods and services,SAMPLING_ERROR,,22,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,61,All other households,11_1,Personal care,AV_WKLY_AMT,,31.40,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,61,All other households,11_1,Personal care,PER_HHLD_REP,,85.8,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,61,All other households,11_1,Personal care,SAMPLING_ERROR,,29,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,61,All other households,11_2,Prostitution,AV_WKLY_AMT,,,,s,Suppressed
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,61,All other households,11_2,Prostitution,PER_HHLD_REP,,,,s,Suppressed
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,61,All other households,11_3,Personal effects nec,AV_WKLY_AMT,,16.50,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,61,All other households,11_3,Personal effects nec,PER_HHLD_REP,,58.2,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,61,All other households,11_3,Personal effects nec,SAMPLING_ERROR,,37,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,61,All other households,11_4,Insurance,AV_WKLY_AMT,,44.60,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,61,All other households,11_4,Insurance,PER_HHLD_REP,,81.9,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,61,All other households,11_4,Insurance,SAMPLING_ERROR,,25,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,61,All other households,11_5,Credit services,AV_WKLY_AMT,,8.50,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,61,All other households,11_5,Credit services,PER_HHLD_REP,,83.8,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,61,All other households,11_5,Credit services,SAMPLING_ERROR,,44,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,61,All other households,11_6,Other miscellaneous services,AV_WKLY_AMT,,7.10,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,61,All other households,11_6,Other miscellaneous services,PER_HHLD_REP,,31.9,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,61,All other households,11_6,Other miscellaneous services,SAMPLING_ERROR,,47,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,61,All other households,13,Other expenditure,AV_WKLY_AMT,,129.80,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,61,All other households,13,Other expenditure,PER_HHLD_REP,,74.1,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,61,All other households,13,Other expenditure,SAMPLING_ERROR,,26,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,61,All other households,13_1,Interest payments,AV_WKLY_AMT,,98.90,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,61,All other households,13_1,Interest payments,PER_HHLD_REP,,57.2,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,61,All other households,13_1,Interest payments,SAMPLING_ERROR,,29,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,61,All other households,13_2,Contributions to savings,AV_WKLY_AMT,,16.30,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,61,All other households,13_2,Contributions to savings,PER_HHLD_REP,,31.6,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,61,All other households,13_2,Contributions to savings,SAMPLING_ERROR,,43,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,61,All other households,13_3,Money given to others (excluding donations),AV_WKLY_AMT,,,,s,Suppressed
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,61,All other households,13_3,Money given to others (excluding donations),PER_HHLD_REP,,,,s,Suppressed
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,61,All other households,13_4,Fines,AV_WKLY_AMT,,,,s,Suppressed
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,61,All other households,13_4,Fines,PER_HHLD_REP,,,,s,Suppressed
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,61,All other households,13_5,Expenditure incurred whilst overseas,AV_WKLY_AMT,,8.60,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,61,All other households,13_5,Expenditure incurred whilst overseas,PER_HHLD_REP,,26.2,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,61,All other households,13_5,Expenditure incurred whilst overseas,SAMPLING_ERROR,,52,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,61,All other households,14,"Sales, trade-ins and refunds",AV_WKLY_AMT,,-23.10,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,61,All other households,14,"Sales, trade-ins and refunds",PER_HHLD_REP,,55.3,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,61,All other households,14,"Sales, trade-ins and refunds",SAMPLING_ERROR,,59,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,61,All other households,14_1,Sales of clothing and footwear,AV_WKLY_AMT,,,,s,Suppressed
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,61,All other households,14_1,Sales of clothing and footwear,PER_HHLD_REP,,,,s,Suppressed
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,61,All other households,14_2,Sales and trade-ins of property and materials for property improvement and maintenance,AV_WKLY_AMT,,,,s,Suppressed
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,61,All other households,14_2,Sales and trade-ins of property and materials for property improvement and maintenance,PER_HHLD_REP,,,,s,Suppressed
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,61,All other households,14_3,Sales and trade-ins of household contents,AV_WKLY_AMT,,-0.50,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,61,All other households,14_3,Sales and trade-ins of household contents,PER_HHLD_REP,,9.9,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,61,All other households,14_3,Sales and trade-ins of household contents,SAMPLING_ERROR,,67,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,61,All other households,14_4,"Sales, trade-ins and refunds for health (excluding insurance claims)",AV_WKLY_AMT,,,,s,Suppressed
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,61,All other households,14_4,"Sales, trade-ins and refunds for health (excluding insurance claims)",PER_HHLD_REP,,,,s,Suppressed
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,61,All other households,14_5,"Sales and trade-ins of vehicles, vehicle parts and accessories",AV_WKLY_AMT,,-8.20,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,61,All other households,14_5,"Sales and trade-ins of vehicles, vehicle parts and accessories",PER_HHLD_REP,,8.2,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,61,All other households,14_5,"Sales and trade-ins of vehicles, vehicle parts and accessories",SAMPLING_ERROR,,92,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,61,All other households,14_6,Sales and trade-ins for communication,AV_WKLY_AMT,,,,s,Suppressed
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,61,All other households,14_6,Sales and trade-ins for communication,PER_HHLD_REP,,,,s,Suppressed
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,61,All other households,14_7,"Sales, trade-ins and refunds of equipment for recreation and culture",AV_WKLY_AMT,,-7.60,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,61,All other households,14_7,"Sales, trade-ins and refunds of equipment for recreation and culture",PER_HHLD_REP,,9.8,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,61,All other households,14_7,"Sales, trade-ins and refunds of equipment for recreation and culture",SAMPLING_ERROR,,145,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,61,All other households,14_8,Refunds for education,AV_WKLY_AMT,,,,s,Suppressed
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,61,All other households,14_8,Refunds for education,PER_HHLD_REP,,,,s,Suppressed
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,61,All other households,14_9,"Sales, trade-ins and refunds of miscellaneous goods, cash receipts from insurance claims",AV_WKLY_AMT,,-6.80,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,61,All other households,14_9,"Sales, trade-ins and refunds of miscellaneous goods, cash receipts from insurance claims",PER_HHLD_REP,,42.5,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,61,All other households,14_9,"Sales, trade-ins and refunds of miscellaneous goods, cash receipts from insurance claims",SAMPLING_ERROR,,69,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,61,All other households,98,Total,AV_WKLY_AMT,,1266.50,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,61,All other households,98,Total,PER_HHLD_REP,,100.0,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,61,All other households,98,Total,SAMPLING_ERROR,,16,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,98,All households,01,Food,AV_WKLY_AMT,,178.10,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,98,All households,01,Food,PER_HHLD_REP,,99.5,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,98,All households,01,Food,SAMPLING_ERROR,,3,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,98,All households,01_1,Fruit and vegetables,AV_WKLY_AMT,,20.30,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,98,All households,01_1,Fruit and vegetables,PER_HHLD_REP,,91.9,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,98,All households,01_1,Fruit and vegetables,SAMPLING_ERROR,,4,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,98,All households,01_2,"Meat, poultry and fish",AV_WKLY_AMT,,26.80,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,98,All households,01_2,"Meat, poultry and fish",PER_HHLD_REP,,89.1,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,98,All households,01_2,"Meat, poultry and fish",SAMPLING_ERROR,,4,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,98,All households,01_3,Grocery food,AV_WKLY_AMT,,77.60,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,98,All households,01_3,Grocery food,PER_HHLD_REP,,98.9,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,98,All households,01_3,Grocery food,SAMPLING_ERROR,,3,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,98,All households,01_4,Non-alcoholic beverages,AV_WKLY_AMT,,10.30,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,98,All households,01_4,Non-alcoholic beverages,PER_HHLD_REP,,85.1,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,98,All households,01_4,Non-alcoholic beverages,SAMPLING_ERROR,,5,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,98,All households,01_5,Restaurant meals and ready-to-eat food,AV_WKLY_AMT,,43.10,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,98,All households,01_5,Restaurant meals and ready-to-eat food,PER_HHLD_REP,,85.3,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,98,All households,01_5,Restaurant meals and ready-to-eat food,SAMPLING_ERROR,,5,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,98,All households,02,"Alcoholic beverages, tobacco and illicit drugs",AV_WKLY_AMT,,29.50,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,98,All households,02,"Alcoholic beverages, tobacco and illicit drugs",PER_HHLD_REP,,63.4,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,98,All households,02,"Alcoholic beverages, tobacco and illicit drugs",SAMPLING_ERROR,,6,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,98,All households,02_1,Alcoholic beverages,AV_WKLY_AMT,,21.40,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,98,All households,02_1,Alcoholic beverages,PER_HHLD_REP,,55.5,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,98,All households,02_1,Alcoholic beverages,SAMPLING_ERROR,,6,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,98,All households,02_2,Cigarettes and tobacco,AV_WKLY_AMT,,8.00,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,98,All households,02_2,Cigarettes and tobacco,PER_HHLD_REP,,21.4,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,98,All households,02_2,Cigarettes and tobacco,SAMPLING_ERROR,,12,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,98,All households,02_3,Illicit drugs,AV_WKLY_AMT,,,,s,Suppressed
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,98,All households,02_3,Illicit drugs,PER_HHLD_REP,,,,s,Suppressed
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,98,All households,03,Clothing and footwear,AV_WKLY_AMT,,30.60,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,98,All households,03,Clothing and footwear,PER_HHLD_REP,,54.6,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,98,All households,03,Clothing and footwear,SAMPLING_ERROR,,9,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,98,All households,03_1,Clothing,AV_WKLY_AMT,,25.30,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,98,All households,03_1,Clothing,PER_HHLD_REP,,50.6,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,98,All households,03_1,Clothing,SAMPLING_ERROR,,10,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,98,All households,03_2,Footwear,AV_WKLY_AMT,,5.40,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,98,All households,03_2,Footwear,PER_HHLD_REP,,17.3,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,98,All households,03_2,Footwear,SAMPLING_ERROR,,14,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,98,All households,04,Housing and household utilities,AV_WKLY_AMT,,251.10,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,98,All households,04,Housing and household utilities,PER_HHLD_REP,,99.6,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,98,All households,04,Housing and household utilities,SAMPLING_ERROR,,5,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,98,All households,04_1,Actual rentals for housing,AV_WKLY_AMT,,86.50,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,98,All households,04_1,Actual rentals for housing,PER_HHLD_REP,,35.8,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,98,All households,04_1,Actual rentals for housing,SAMPLING_ERROR,,8,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,98,All households,04_2,Home ownership,AV_WKLY_AMT,,66.90,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,98,All households,04_2,Home ownership,PER_HHLD_REP,,35.9,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,98,All households,04_2,Home ownership,SAMPLING_ERROR,,12,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,98,All households,04_3,Property maintenance,AV_WKLY_AMT,,26.40,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,98,All households,04_3,Property maintenance,PER_HHLD_REP,,41.9,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,98,All households,04_3,Property maintenance,SAMPLING_ERROR,,19,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,98,All households,04_4,Property rates and related services,AV_WKLY_AMT,,27.20,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,98,All households,04_4,Property rates and related services,PER_HHLD_REP,,72.0,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,98,All households,04_4,Property rates and related services,SAMPLING_ERROR,,4,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,98,All households,04_5,Household energy,AV_WKLY_AMT,,43.50,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,98,All households,04_5,Household energy,PER_HHLD_REP,,97.2,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,98,All households,04_5,Household energy,SAMPLING_ERROR,,4,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,98,All households,04_6,Other housing expenses,AV_WKLY_AMT,,,,s,Suppressed
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,98,All households,04_6,Other housing expenses,PER_HHLD_REP,,,,s,Suppressed
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,98,All households,05,Household contents and services,AV_WKLY_AMT,,45.00,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,98,All households,05,Household contents and services,PER_HHLD_REP,,90.4,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,98,All households,05,Household contents and services,SAMPLING_ERROR,,7,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,98,All households,05_1,"Furniture, furnishings and floor coverings",AV_WKLY_AMT,,14.30,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,98,All households,05_1,"Furniture, furnishings and floor coverings",PER_HHLD_REP,,38.2,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,98,All households,05_1,"Furniture, furnishings and floor coverings",SAMPLING_ERROR,,11,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,98,All households,05_2,Household textiles,AV_WKLY_AMT,,4.20,,,
