Installed distributed generation trends

From www.emi.ea.govt.nz provided by the Electricity Authority (New Zealand)
Run at: 20240907174344

Parameters
Date range,01 Sep 2013 - 31 Jul 2024
Region type,Regional council
Market segment,All ICPs
Capacity,All combined
Fuel type,Solar (all)

Month end,Region ID,Region name,Capacity,Fuel type,ICP count,ICP uptake rate (%),Total capacity installed (MW),Avg. capacity installed (kW),ICP count - new installations,Avg. capacity - new installations (kW)
30/09/2022,1,Northland,All combined,Solar (All),3315,3.45521,18.551,5.596,74,5.954
30/09/2022,2,Auckland,All combined,Solar (All),9740,1.49112,58.324,5.988,185,14.587
30/09/2022,3,Waikato,All combined,Solar (All),4974,2.05390,29.597,5.950,82,8.791
30/09/2022,4,Bay of Plenty,All combined,Solar (All),3538,2.35122,18.177,5.138,60,5.378
30/09/2022,5,Gisborne,All combined,Solar (All),340,1.92373,1.376,4.046,1,8.200
30/09/2022,6,Hawke's Bay,All combined,Solar (All),2129,2.57440,11.645,5.470,38,6.723
30/09/2022,7,Taranaki,All combined,Solar (All),1087,1.75844,7.792,7.168,28,6.314
30/09/2022,8,Manawatu-Wanganui,All combined,Solar (All),1979,1.60434,10.067,5.087,51,5.453
30/09/2022,9,Wellington,All combined,Solar (All),3721,1.59318,17.630,4.738,69,7.504
30/09/2022,16,Tasman,All combined,Solar (All),863,3.76035,4.730,5.481,9,8.267
30/09/2022,17,Nelson,All combined,Solar (All),1078,3.77596,6.045,5.608,12,5.300
30/09/2022,18,Marlborough,All combined,Solar (All),875,3.32131,6.462,7.385,9,5.053
30/09/2022,12,West Coast,All combined,Solar (All),94,0.49466,0.488,5.190,2,5.000
30/09/2022,13,Canterbury,All combined,Solar (All),6641,2.10555,35.982,5.418,112,10.087
30/09/2022,14,Otago,All combined,Solar (All),2637,2.08729,13.153,4.988,49,5.335
30/09/2022,15,Southland,All combined,Solar (All),605,1.12523,3.515,5.810,5,5.256
31/10/2022,1,Northland,All combined,Solar (All),3376,3.51495,18.893,5.596,61,5.547
31/10/2022,2,Auckland,All combined,Solar (All),9933,1.51816,58.750,5.915,200,6.602
31/10/2022,3,Waikato,All combined,Solar (All),5068,2.08960,30.573,6.033,100,9.986
31/10/2022,4,Bay of Plenty,All combined,Solar (All),3604,2.39289,18.679,5.183,67,7.509
31/10/2022,5,Gisborne,All combined,Solar (All),342,1.93548,1.384,4.047,2,4.100
31/10/2022,6,Hawke's Bay,All combined,Solar (All),2167,2.61731,11.899,5.491,43,6.550
31/10/2022,7,Taranaki,All combined,Solar (All),1113,1.79940,8.005,7.193,26,8.219
31/10/2022,8,Manawatu-Wanganui,All combined,Solar (All),2016,1.63271,10.313,5.115,37,5.766
31/10/2022,9,Wellington,All combined,Solar (All),3790,1.62109,18.078,4.770,71,6.431
31/10/2022,16,Tasman,All combined,Solar (All),877,3.82152,4.836,5.514,16,7.040
31/10/2022,17,Nelson,All combined,Solar (All),1099,3.84306,6.196,5.638,21,5.418
31/10/2022,18,Marlborough,All combined,Solar (All),880,3.33713,6.518,7.407,6,10.000
31/10/2022,12,West Coast,All combined,Solar (All),95,0.49869,0.494,5.199,1,6.000
31/10/2022,13,Canterbury,All combined,Solar (All),6758,2.13832,37.191,5.503,126,9.371
31/10/2022,14,Otago,All combined,Solar (All),2692,2.12753,13.432,4.990,54,4.960
31/10/2022,15,Southland,All combined,Solar (All),610,1.13334,3.549,5.818,6,6.100
30/11/2022,1,Northland,All combined,Solar (All),3488,3.62899,19.708,5.650,113,7.134
30/11/2022,2,Auckland,All combined,Solar (All),10160,1.55035,60.305,5.936,228,7.092
30/11/2022,3,Waikato,All combined,Solar (All),5156,2.12346,31.496,6.109,91,10.016
30/11/2022,4,Bay of Plenty,All combined,Solar (All),3667,2.43241,19.046,5.194,63,5.684
30/11/2022,5,Gisborne,All combined,Solar (All),343,1.94246,1.389,4.049,1,5.000
30/11/2022,6,Hawke's Bay,All combined,Solar (All),2215,2.67354,12.186,5.502,48,5.933
30/11/2022,7,Taranaki,All combined,Solar (All),1135,1.83384,8.191,7.217,22,8.427
30/11/2022,8,Manawatu-Wanganui,All combined,Solar (All),2064,1.67040,10.727,5.197,48,8.516
30/11/2022,9,Wellington,All combined,Solar (All),3891,1.66344,18.620,4.785,99,5.347
30/11/2022,16,Tasman,All combined,Solar (All),896,3.90482,4.955,5.530,19,6.300
30/11/2022,17,Nelson,All combined,Solar (All),1126,3.92800,6.386,5.671,27,7.037
30/11/2022,18,Marlborough,All combined,Solar (All),898,3.40409,6.712,7.474,19,10.273
30/11/2022,12,West Coast,All combined,Solar (All),95,0.49830,0.494,5.199,0,
30/11/2022,13,Canterbury,All combined,Solar (All),6916,2.18481,38.373,5.548,163,7.228
30/11/2022,14,Otago,All combined,Solar (All),2747,2.16849,13.722,4.995,58,5.216
30/11/2022,15,Southland,All combined,Solar (All),619,1.14983,3.601,5.817,8,6.109
31/12/2022,1,Northland,All combined,Solar (All),3540,3.67651,20.044,5.662,52,6.357
31/12/2022,2,Auckland,All combined,Solar (All),10343,1.57455,61.581,5.954,191,6.827
31/12/2022,3,Waikato,All combined,Solar (All),5227,2.14854,32.153,6.151,73,9.147
31/12/2022,4,Bay of Plenty,All combined,Solar (All),3711,2.45876,19.659,5.297,46,13.433
31/12/2022,5,Gisborne,All combined,Solar (All),347,1.96389,1.409,4.060,4,5.000
31/12/2022,6,Hawke's Bay,All combined,Solar (All),2248,2.70853,12.393,5.513,38,6.204
31/12/2022,7,Taranaki,All combined,Solar (All),1164,1.87845,8.404,7.220,29,7.345
31/12/2022,8,Manawatu-Wanganui,All combined,Solar (All),2100,1.69746,11.302,5.382,37,15.093
31/12/2022,9,Wellington,All combined,Solar (All),3965,1.69277,19.094,4.816,75,6.345
31/12/2022,16,Tasman,All combined,Solar (All),922,4.01550,5.154,5.590,25,7.821
31/12/2022,17,Nelson,All combined,Solar (All),1154,4.01811,6.545,5.672,28,5.687
31/12/2022,18,Marlborough,All combined,Solar (All),916,3.46970,6.814,7.439,18,5.704
31/12/2022,12,West Coast,All combined,Solar (All),95,0.49717,0.494,5.199,0,
31/12/2022,13,Canterbury,All combined,Solar (All),7063,2.22631,39.309,5.565,148,6.412
31/12/2022,14,Otago,All combined,Solar (All),2803,2.21102,14.045,5.011,57,5.715
31/12/2022,15,Southland,All combined,Solar (All),623,1.15572,3.616,5.804,5,5.012
31/01/2023,1,Northland,All combined,Solar (All),3579,3.71597,20.296,5.671,43,6.131
31/01/2023,2,Auckland,All combined,Solar (All),10448,1.58932,62.228,5.956,108,6.116
31/01/2023,3,Waikato,All combined,Solar (All),5283,2.17120,32.521,6.156,60,6.203
31/01/2023,4,Bay of Plenty,All combined,Solar (All),3755,2.48774,20.304,5.407,43,14.516
31/01/2023,5,Gisborne,All combined,Solar (All),347,1.96500,1.409,4.060,0,
31/01/2023,6,Hawke's Bay,All combined,Solar (All),2280,2.74762,12.565,5.511,33,5.350
31/01/2023,7,Taranaki,All combined,Solar (All),1186,1.91423,8.551,7.210,22,6.706
31/01/2023,8,Manawatu-Wanganui,All combined,Solar (All),2127,1.72011,11.484,5.399,28,6.663
31/01/2023,9,Wellington,All combined,Solar (All),4033,1.72200,19.438,4.820,69,5.049
31/01/2023,16,Tasman,All combined,Solar (All),930,4.05052,5.200,5.591,8,5.446
31/01/2023,17,Nelson,All combined,Solar (All),1165,4.05105,6.642,5.702,11,8.200
31/01/2023,18,Marlborough,All combined,Solar (All),921,3.48745,6.842,7.429,5,5.512
31/01/2023,12,West Coast,All combined,Solar (All),99,0.51846,0.514,5.193,4,5.050
31/01/2023,13,Canterbury,All combined,Solar (All),7145,2.25027,39.970,5.594,84,7.920
31/01/2023,14,Otago,All combined,Solar (All),2842,2.24387,14.247,5.013,40,5.199
31/01/2023,15,Southland,All combined,Solar (All),625,1.15971,3.630,5.808,3,5.550
28/02/2023,1,Northland,All combined,Solar (All),3620,3.75523,20.526,5.670,43,5.489
28/02/2023,2,Auckland,All combined,Solar (All),10602,1.60878,63.603,5.999,157,8.785
28/02/2023,3,Waikato,All combined,Solar (All),5362,2.20065,33.113,6.175,77,7.459
28/02/2023,4,Bay of Plenty,All combined,Solar (All),3809,2.52188,20.619,5.413,55,5.696
28/02/2023,5,Gisborne,All combined,Solar (All),350,1.98255,1.435,4.100,3,8.667
28/02/2023,6,Hawke's Bay,All combined,Solar (All),2287,2.76244,12.738,5.570,24,10.844
28/02/2023,7,Taranaki,All combined,Solar (All),1206,1.94516,8.799,7.296,21,11.412
28/02/2023,8,Manawatu-Wanganui,All combined,Solar (All),2147,1.73390,11.763,5.479,24,12.383
28/02/2023,9,Wellington,All combined,Solar (All),4091,1.74224,19.769,4.832,58,5.705
28/02/2023,16,Tasman,All combined,Solar (All),947,4.12385,5.309,5.606,18,5.827
28/02/2023,17,Nelson,All combined,Solar (All),1180,4.09239,6.746,5.717,16,6.572
28/02/2023,18,Marlborough,All combined,Solar (All),929,3.51481,6.882,7.407,8,4.958
28/02/2023,12,West Coast,All combined,Solar (All),99,0.51800,0.514,5.193,0,
28/02/2023,13,Canterbury,All combined,Solar (All),7309,2.29654,41.078,5.620,167,6.731
28/02/2023,14,Otago,All combined,Solar (All),2906,2.28635,14.584,5.019,65,5.323
28/02/2023,15,Southland,All combined,Solar (All),632,1.17150,3.675,5.815,9,5.976
31/03/2023,1,Northland,All combined,Solar (All),3674,3.80765,20.858,5.677,54,6.091
31/03/2023,2,Auckland,All combined,Solar (All),10828,1.63993,66.111,6.106,227,10.981
31/03/2023,3,Waikato,All combined,Solar (All),5036,2.06474,31.775,6.310,75,10.355
31/03/2023,4,Bay of Plenty,All combined,Solar (All),3192,2.11156,17.540,5.495,68,5.666
31/03/2023,5,Gisborne,All combined,Solar (All),350,1.98345,1.435,4.100,0,
31/03/2023,6,Hawke's Bay,All combined,Solar (All),2321,2.80081,12.907,5.561,37,5.002
31/03/2023,7,Taranaki,All combined,Solar (All),938,1.51210,7.817,8.334,30,11.033
31/03/2023,8,Manawatu-Wanganui,All combined,Solar (All),1818,1.46742,10.642,5.854,36,5.824
31/03/2023,9,Wellington,All combined,Solar (All),4007,1.70580,19.403,4.842,79,5.421
31/03/2023,16,Tasman,All combined,Solar (All),966,4.20658,5.414,5.604,19,5.505
31/03/2023,17,Nelson,All combined,Solar (All),1212,4.19319,8.114,6.695,32,42.607
31/03/2023,18,Marlborough,All combined,Solar (All),944,3.56832,6.950,7.362,16,4.598
31/03/2023,12,West Coast,All combined,Solar (All),101,0.52860,0.523,5.179,2,4.500
31/03/2023,13,Canterbury,All combined,Solar (All),7459,2.33978,42.223,5.661,155,7.407
31/03/2023,14,Otago,All combined,Solar (All),2972,2.33595,14.947,5.029,67,5.385
31/03/2023,15,Southland,All combined,Solar (All),636,1.17824,3.692,5.805,4,4.070
30/04/2023,1,Northland,All combined,Solar (All),3731,3.86556,21.207,5.684,59,6.056
30/04/2023,2,Auckland,All combined,Solar (All),10969,1.65881,66.981,6.106,146,6.081
30/04/2023,3,Waikato,All combined,Solar (All),5101,2.09002,32.296,6.331,66,7.839
30/04/2023,4,Bay of Plenty,All combined,Solar (All),3249,2.14800,17.894,5.507,58,6.306
30/04/2023,5,Gisborne,All combined,Solar (All),354,2.00635,1.455,4.110,4,5.000
30/04/2023,6,Hawke's Bay,All combined,Solar (All),2351,2.83526,13.183,5.607,41,7.928
30/04/2023,7,Taranaki,All combined,Solar (All),958,1.54389,7.933,8.281,21,5.905
30/04/2023,8,Manawatu-Wanganui,All combined,Solar (All),1847,1.49049,10.842,5.870,28,6.622
30/04/2023,9,Wellington,All combined,Solar (All),4089,1.74055,19.894,4.865,82,5.866
30/04/2023,16,Tasman,All combined,Solar (All),978,4.26144,5.489,5.613,12,6.167
30/04/2023,17,Nelson,All combined,Solar (All),1242,4.29193,8.291,6.675,30,5.604
30/04/2023,18,Marlborough,All combined,Solar (All),956,3.61123,8.113,8.486,12,96.770
30/04/2023,12,West Coast,All combined,Solar (All),104,0.54351,0.538,5.174,3,5.000
30/04/2023,13,Canterbury,All combined,Solar (All),7587,2.37722,43.021,5.670,129,6.018
30/04/2023,14,Otago,All combined,Solar (All),3024,2.37445,15.250,5.043,52,5.823
30/04/2023,15,Southland,All combined,Solar (All),644,1.19345,3.843,5.967,9,17.398
31/05/2023,1,Northland,All combined,Solar (All),3824,3.95802,21.876,5.721,94,7.073
31/05/2023,2,Auckland,All combined,Solar (All),11116,1.67746,68.352,6.149,153,8.459
31/05/2023,3,Waikato,All combined,Solar (All),5186,2.12268,33.180,6.398,89,8.806
31/05/2023,4,Bay of Plenty,All combined,Solar (All),3308,2.18462,18.309,5.535,59,6.831
31/05/2023,5,Gisborne,All combined,Solar (All),359,2.03711,1.483,4.131,6,5.167
31/05/2023,6,Hawke's Bay,All combined,Solar (All),2355,2.83961,13.218,5.613,23,5.266
31/05/2023,7,Taranaki,All combined,Solar (All),990,1.59456,8.159,8.241,32,6.963
31/05/2023,8,Manawatu-Wanganui,All combined,Solar (All),1886,1.52135,11.052,5.860,40,5.385
31/05/2023,9,Wellington,All combined,Solar (All),4186,1.78048,20.694,4.944,96,8.246
31/05/2023,16,Tasman,All combined,Solar (All),994,4.33078,5.637,5.671,16,8.476
31/05/2023,17,Nelson,All combined,Solar (All),1271,4.37913,8.447,6.646,29,5.166
31/05/2023,18,Marlborough,All combined,Solar (All),967,3.65195,8.177,8.456,11,5.869
31/05/2023,12,West Coast,All combined,Solar (All),108,0.56326,0.558,5.168,4,5.000
31/05/2023,13,Canterbury,All combined,Solar (All),7717,2.41236,43.954,5.696,136,7.080
31/05/2023,14,Otago,All combined,Solar (All),3085,2.41972,16.629,5.390,65,20.606
31/05/2023,15,Southland,All combined,Solar (All),653,1.20890,3.881,5.944,10,4.353
30/06/2023,1,Northland,All combined,Solar (All),3894,4.02885,22.273,5.720,70,5.714
30/06/2023,2,Auckland,All combined,Solar (All),11297,1.70152,69.856,6.184,182,8.172
30/06/2023,3,Waikato,All combined,Solar (All),5273,2.15644,34.176,6.481,89,12.195
30/06/2023,4,Bay of Plenty,All combined,Solar (All),3369,2.22301,18.672,5.542,61,5.752
30/06/2023,5,Gisborne,All combined,Solar (All),369,2.09564,1.533,4.154,10,5.000
30/06/2023,6,Hawke's Bay,All combined,Solar (All),2376,2.86431,13.208,5.559,34,5.343
30/06/2023,7,Taranaki,All combined,Solar (All),1016,1.63652,8.416,8.283,26,9.585
30/06/2023,8,Manawatu-Wanganui,All combined,Solar (All),1929,1.55499,11.309,5.862,42,5.927
30/06/2023,9,Wellington,All combined,Solar (All),4253,1.80690,21.210,4.987,69,7.434
30/06/2023,16,Tasman,All combined,Solar (All),1008,4.39177,5.719,5.674,14,5.386
30/06/2023,17,Nelson,All combined,Solar (All),1313,4.51715,8.685,6.614,42,5.491
30/06/2023,18,Marlborough,All combined,Solar (All),979,3.69699,8.236,8.412,12,4.850
30/06/2023,12,West Coast,All combined,Solar (All),108,0.56294,0.560,5.186,1,5.000
30/06/2023,13,Canterbury,All combined,Solar (All),7846,2.44926,44.865,5.718,134,6.938
30/06/2023,14,Otago,All combined,Solar (All),3149,2.46634,17.080,5.424,63,7.027
30/06/2023,15,Southland,All combined,Solar (All),666,1.23249,3.960,5.947,13,6.455
31/07/2023,1,Northland,All combined,Solar (All),3945,4.07781,22.586,5.725,51,6.225
31/07/2023,2,Auckland,All combined,Solar (All),11462,1.72278,71.592,6.246,166,10.455
31/07/2023,3,Waikato,All combined,Solar (All),5365,2.19174,34.980,6.520,95,8.343
31/07/2023,4,Bay of Plenty,All combined,Solar (All),3434,2.26481,19.080,5.556,64,6.190
31/07/2023,5,Gisborne,All combined,Solar (All),374,2.12476,1.562,4.176,7,5.000
31/07/2023,6,Hawke's Bay,All combined,Solar (All),2385,2.87429,13.293,5.574,19,7.442
31/07/2023,7,Taranaki,All combined,Solar (All),1046,1.68376,8.523,8.148,31,5.675
31/07/2023,8,Manawatu-Wanganui,All combined,Solar (All),1954,1.57362,11.447,5.858,26,5.425
31/07/2023,9,Wellington,All combined,Solar (All),4325,1.83575,21.832,5.048,71,8.637
31/07/2023,16,Tasman,All combined,Solar (All),1020,4.44561,5.827,5.713,12,7.582
31/07/2023,17,Nelson,All combined,Solar (All),1340,4.60513,8.828,6.588,27,4.735
31/07/2023,18,Marlborough,All combined,Solar (All),991,3.73920,8.301,8.376,13,4.922
31/07/2023,12,West Coast,All combined,Solar (All),110,0.57313,0.569,5.174,2,4.500
31/07/2023,13,Canterbury,All combined,Solar (All),7963,2.48207,45.605,5.727,119,6.138
31/07/2023,14,Otago,All combined,Solar (All),3211,2.51177,17.725,5.520,61,10.507
31/07/2023,15,Southland,All combined,Solar (All),669,1.23687,3.980,5.949,2,7.240
31/08/2023,1,Northland,All combined,Solar (All),4022,4.15419,23.012,5.722,78,5.559
31/08/2023,2,Auckland,All combined,Solar (All),11677,1.75079,72.911,6.244,217,5.932
31/08/2023,3,Waikato,All combined,Solar (All),5448,2.22388,35.838,6.578,85,9.736
31/08/2023,4,Bay of Plenty,All combined,Solar (All),3507,2.31195,19.512,5.564,73,5.866
31/08/2023,5,Gisborne,All combined,Solar (All),380,2.15995,1.593,4.192,6,5.167
31/08/2023,6,Hawke's Bay,All combined,Solar (All),2411,2.90359,13.777,5.714,26,16.608
31/08/2023,7,Taranaki,All combined,Solar (All),1077,1.73296,8.719,8.095,31,5.677
31/08/2023,8,Manawatu-Wanganui,All combined,Solar (All),1986,1.59829,11.680,5.881,31,6.950
31/08/2023,9,Wellington,All combined,Solar (All),4421,1.87402,22.056,4.989,97,5.236
31/08/2023,16,Tasman,All combined,Solar (All),1036,4.51574,5.943,5.737,16,6.150
31/08/2023,17,Nelson,All combined,Solar (All),1369,4.69882,9.008,6.580,29,5.912
31/08/2023,18,Marlborough,All combined,Solar (All),1007,3.79914,8.399,8.340,19,5.902
31/08/2023,12,West Coast,All combined,Solar (All),113,0.58824,0.582,5.151,2,5.000
31/08/2023,13,Canterbury,All combined,Solar (All),8135,2.53075,46.743,5.746,174,6.527
31/08/2023,14,Otago,All combined,Solar (All),3281,2.56416,18.122,5.523,70,5.486
31/08/2023,15,Southland,All combined,Solar (All),674,1.24584,4.007,5.944,6,5.427
30/09/2023,1,Northland,All combined,Solar (All),4092,4.22522,23.455,5.732,71,6.259
30/09/2023,2,Auckland,All combined,Solar (All),11907,1.78133,74.714,6.275,230,6.350
30/09/2023,3,Waikato,All combined,Solar (All),5528,2.25438,36.466,6.597,83,7.477
30/09/2023,4,Bay of Plenty,All combined,Solar (All),3595,2.36922,20.051,5.577,90,6.079
30/09/2023,5,Gisborne,All combined,Solar (All),391,2.22475,1.644,4.205,9,5.000
30/09/2023,6,Hawke's Bay,All combined,Solar (All),2444,2.94128,13.959,5.712,40,5.786
30/09/2023,7,Taranaki,All combined,Solar (All),1094,1.75986,8.833,8.074,17,6.338
30/09/2023,8,Manawatu-Wanganui,All combined,Solar (All),2029,1.63233,11.936,5.883,43,5.654
30/09/2023,9,Wellington,All combined,Solar (All),4518,1.91246,22.606,5.004,96,5.638
30/09/2023,16,Tasman,All combined,Solar (All),1063,4.63565,6.126,5.763,27,6.770
30/09/2023,17,Nelson,All combined,Solar (All),1403,4.80908,9.192,6.552,34,5.090
30/09/2023,18,Marlborough,All combined,Solar (All),1020,3.84848,8.530,8.363,14,9.586
30/09/2023,12,West Coast,All combined,Solar (All),119,0.61928,0.612,5.144,6,5.000
30/09/2023,13,Canterbury,All combined,Solar (All),8278,2.57102,47.528,5.741,144,5.337
30/09/2023,14,Otago,All combined,Solar (All),3339,2.60554,18.436,5.521,56,5.021
30/09/2023,15,Southland,All combined,Solar (All),679,1.25462,4.057,5.975,5,10.168
31/10/2023,1,Northland,All combined,Solar (All),4152,4.28448,23.981,5.776,60,8.756
31/10/2023,2,Auckland,All combined,Solar (All),12095,1.80602,78.614,6.500,191,20.532
31/10/2023,3,Waikato,All combined,Solar (All),5623,2.29137,37.157,6.608,100,7.040
31/10/2023,4,Bay of Plenty,All combined,Solar (All),3667,2.41538,20.766,5.663,76,9.722
31/10/2023,5,Gisborne,All combined,Solar (All),399,2.27092,1.688,4.230,8,5.500
31/10/2023,6,Hawke's Bay,All combined,Solar (All),2468,2.97017,14.119,5.721,40,7.484
31/10/2023,7,Taranaki,All combined,Solar (All),1132,1.82076,9.103,8.042,38,7.119
31/10/2023,8,Manawatu-Wanganui,All combined,Solar (All),2077,1.67015,12.297,5.920,48,7.355
31/10/2023,9,Wellington,All combined,Solar (All),4612,1.95111,23.160,5.022,93,5.721
31/10/2023,16,Tasman,All combined,Solar (All),1077,4.69588,6.215,5.771,14,6.274
31/10/2023,17,Nelson,All combined,Solar (All),1434,4.90558,9.354,6.523,32,5.024
31/10/2023,18,Marlborough,All combined,Solar (All),1031,3.88866,8.587,8.329,13,5.093
31/10/2023,12,West Coast,All combined,Solar (All),123,0.63953,0.639,5.198,4,6.075
31/10/2023,13,Canterbury,All combined,Solar (All),8402,2.60542,48.539,5.777,132,7.755
31/10/2023,14,Otago,All combined,Solar (All),3410,2.65881,18.902,5.543,72,6.479
31/10/2023,15,Southland,All combined,Solar (All),683,1.26096,4.086,5.983,4,7.175
30/11/2023,1,Northland,All combined,Solar (All),4240,4.37235,48.185,11.364,88,274.969
30/11/2023,2,Auckland,All combined,Solar (All),12311,1.83510,80.175,6.513,219,7.091
30/11/2023,3,Waikato,All combined,Solar (All),6167,2.51102,40.613,6.586,101,9.371
30/11/2023,4,Bay of Plenty,All combined,Solar (All),4522,2.97690,25.470,5.632,79,8.342
30/11/2023,5,Gisborne,All combined,Solar (All),405,2.30730,1.717,4.239,5,5.200
30/11/2023,6,Hawke's Bay,All combined,Solar (All),2498,3.00381,19.506,7.809,38,144.726
30/11/2023,7,Taranaki,All combined,Solar (All),1489,2.39381,10.857,7.291,36,7.763
30/11/2023,8,Manawatu-Wanganui,All combined,Solar (All),2576,2.07172,14.802,5.746,55,8.219
30/11/2023,9,Wellington,All combined,Solar (All),4925,2.08236,25.122,5.101,127,7.915
30/11/2023,16,Tasman,All combined,Solar (All),1103,4.80987,6.391,5.795,26,6.796
30/11/2023,17,Nelson,All combined,Solar (All),1467,5.00973,9.615,6.554,32,8.093
30/11/2023,18,Marlborough,All combined,Solar (All),1044,3.93176,8.672,8.307,13,5.665
30/11/2023,12,West Coast,All combined,Solar (All),127,0.66036,0.668,5.263,4,7.250
30/11/2023,13,Canterbury,All combined,Solar (All),8602,2.66306,50.365,5.855,206,8.981
30/11/2023,14,Otago,All combined,Solar (All),3496,2.72442,19.572,5.598,86,7.718
30/11/2023,15,Southland,All combined,Solar (All),697,1.28626,4.215,6.047,15,9.012
31/12/2023,1,Northland,All combined,Solar (All),4314,4.44138,48.729,11.296,73,7.380
31/12/2023,2,Auckland,All combined,Solar (All),12438,1.85007,81.228,6.531,130,8.222
31/12/2023,3,Waikato,All combined,Solar (All),6255,2.54276,41.122,6.574,93,7.922
31/12/2023,4,Bay of Plenty,All combined,Solar (All),4592,3.01932,25.954,5.652,73,6.389
31/12/2023,5,Gisborne,All combined,Solar (All),412,2.34638,1.748,4.243,7,4.429
31/12/2023,6,Hawke's Bay,All combined,Solar (All),2511,3.01658,19.642,7.822,17,9.447
31/12/2023,7,Taranaki,All combined,Solar (All),1518,2.43859,11.088,7.304,29,7.439
31/12/2023,8,Manawatu-Wanganui,All combined,Solar (All),2627,2.11055,15.169,5.774,51,6.966
31/12/2023,9,Wellington,All combined,Solar (All),4985,2.10562,25.505,5.116,59,6.175
31/12/2023,16,Tasman,All combined,Solar (All),1132,4.93461,6.581,5.814,29,6.441
31/12/2023,17,Nelson,All combined,Solar (All),1493,5.08827,9.779,6.550,25,5.552
31/12/2023,18,Marlborough,All combined,Solar (All),1055,3.96915,8.731,8.276,11,5.350
31/12/2023,12,West Coast,All combined,Solar (All),130,0.67424,0.683,5.253,4,4.875
31/12/2023,13,Canterbury,All combined,Solar (All),8753,2.70557,52.184,5.962,164,8.415
31/12/2023,14,Otago,All combined,Solar (All),3552,2.76778,19.992,5.628,60,7.131
31/12/2023,15,Southland,All combined,Solar (All),700,1.28994,4.241,6.058,4,7.110
31/01/2024,1,Northland,All combined,Solar (All),4354,4.48381,48.957,11.244,40,5.703
31/01/2024,2,Auckland,All combined,Solar (All),12541,1.86487,82.240,6.558,104,9.680
31/01/2024,3,Waikato,All combined,Solar (All),6326,2.57205,41.824,6.611,72,9.614
31/01/2024,4,Bay of Plenty,All combined,Solar (All),4663,3.06627,26.402,5.662,70,6.256
31/01/2024,5,Gisborne,All combined,Solar (All),416,2.37105,1.783,4.286,4,8.750
31/01/2024,6,Hawke's Bay,All combined,Solar (All),2524,3.03241,19.801,7.845,18,9.664
31/01/2024,7,Taranaki,All combined,Solar (All),1537,2.46920,11.241,7.314,20,7.538
31/01/2024,8,Manawatu-Wanganui,All combined,Solar (All),2662,2.13994,15.519,5.830,35,9.734
31/01/2024,9,Wellington,All combined,Solar (All),5067,2.14163,26.016,5.134,84,6.098
31/01/2024,16,Tasman,All combined,Solar (All),1139,4.96578,6.831,5.997,7,34.087
31/01/2024,17,Nelson,All combined,Solar (All),1506,5.13327,9.868,6.553,14,5.900
31/01/2024,18,Marlborough,All combined,Solar (All),1060,3.98871,8.761,8.265,7,4.989
31/01/2024,12,West Coast,All combined,Solar (All),134,0.69531,0.708,5.283,4,6.250
31/01/2024,13,Canterbury,All combined,Solar (All),8862,2.73831,53.058,5.987,126,7.381
31/01/2024,14,Otago,All combined,Solar (All),3595,2.80397,20.282,5.642,45,6.498
31/01/2024,15,Southland,All combined,Solar (All),704,1.29741,4.272,6.069,4,7.998
29/02/2024,1,Northland,All combined,Solar (All),4418,4.54681,49.413,11.184,66,7.033
29/02/2024,2,Auckland,All combined,Solar (All),12708,1.88645,83.218,6.548,170,5.660
29/02/2024,3,Waikato,All combined,Solar (All),6427,2.61087,42.800,6.659,100,9.207
29/02/2024,4,Bay of Plenty,All combined,Solar (All),4746,3.11868,50.637,10.669,83,291.905
29/02/2024,5,Gisborne,All combined,Solar (All),421,2.40269,1.811,4.301,6,5.000
29/02/2024,6,Hawke's Bay,All combined,Solar (All),2539,3.04751,19.908,7.841,21,6.295
29/02/2024,7,Taranaki,All combined,Solar (All),1575,2.52866,11.547,7.331,38,7.906
29/02/2024,8,Manawatu-Wanganui,All combined,Solar (All),2707,2.17475,15.796,5.835,47,5.980
29/02/2024,9,Wellington,All combined,Solar (All),5172,2.18547,26.627,5.148,107,5.709
29/02/2024,16,Tasman,All combined,Solar (All),1164,5.07389,6.990,6.005,26,6.213
29/02/2024,17,Nelson,All combined,Solar (All),1533,5.21766,10.129,6.607,26,9.192
29/02/2024,18,Marlborough,All combined,Solar (All),1133,4.26212,9.295,8.204,12,9.169
29/02/2024,12,West Coast,All combined,Solar (All),136,0.70536,0.723,5.315,2,7.500
29/02/2024,13,Canterbury,All combined,Solar (All),9001,2.77668,54.625,6.069,164,9.417
29/02/2024,14,Otago,All combined,Solar (All),3661,2.84522,20.736,5.664,64,6.940
29/02/2024,15,Southland,All combined,Solar (All),707,1.30200,4.299,6.080,3,5.417
31/03/2024,1,Northland,All combined,Solar (All),4495,4.62192,49.818,11.083,77,5.708
31/03/2024,2,Auckland,All combined,Solar (All),12882,1.90856,84.749,6.579,178,8.655
31/03/2024,3,Waikato,All combined,Solar (All),6552,2.65932,43.902,6.701,112,8.977
31/03/2024,4,Bay of Plenty,All combined,Solar (All),4851,3.18627,51.254,10.566,81,6.495
31/03/2024,5,Gisborne,All combined,Solar (All),431,2.46075,1.866,4.329,10,5.500
31/03/2024,6,Hawke's Bay,All combined,Solar (All),2675,3.20924,20.823,7.784,36,8.164
31/03/2024,7,Taranaki,All combined,Solar (All),1599,2.56472,11.875,7.426,26,12.407
